id_cliente,tipo_documento,numero_documento,nombre,apellido,direccion,ciudad,telefono,email,fecha_registro,estado_cliente
11575,CC,30374845,Alejandra,Rojas Gomez,Calle 108 #37-114,Bogota,37127288,,2026-02-03,activo
11576,NIT,77125076,Jose,Osorio Castaño,Calle 90 #104-19,Medellin,35872670,jose.osoriocastaño27@correo.com,2026-04-02,activo
11577,CC,90565462,Luisa,Bedoya Castro,Calle 62 #39-41,Medellin,36179042,luisa.bedoyacastro478@correo.com,2024-07-27,activo
11578,CC,68418197,Juan,Castro Cardona,Calle 17 #73-65,Bogota,38421004,juan.castrocardona767@correo.com,2024-11-19,activo
11579,CC,28939943,Andres,Agudelo Bedoya,Calle 107 #75-91,Cucuta,37360897,andres.agudelobedoya598@correo.com,2024-10-01,activo
11580,CC,84822165,Diana,Restrepo Rojas,Calle 86 #37-31,Bogota,39744302,diana.restreporojas590@correo.com,2025-05-23,activo
11581,CC,54806422,Daniel,Jimenez Perez,Calle 75 #38-113,Cali,34798988,daniel.jimenezperez794@correo.com,2025-02-03,activo
11582,CC,60151501,Valentina,Hernandez Torres,Calle 117 #28-1,Cali,33001440,valentina.hernandeztorres290@correo.com,2024-08-01,activo
11583,CC,29439193,Tatiana,Hernandez Ortiz,Calle 87 #17-62,Bogota,36421180,tatiana.hernandezortiz362@correo.com,2025-10-31,activo
11584,NIT,44862245,Daniel,Hernandez Castaño,Calle 12 #116-22,Pereira,37079484,daniel.hernandezcastaño922@correo.com,2023-12-07,activo
11585,NIT,76152587,Felipe,Martinez Martinez,Calle 66 #64-61,Barranquilla,36593443,felipe.martinezmartinez217@correo.com,2025-07-12,activo
11586,CC,96367041,Nicolas,Garcia Hernandez,Calle 9 #41-90,Cali,37003398,nicolas.garciahernandez938@correo.com,2024-02-09,activo
11587,CC,11160239,Ana,Giraldo Agudelo,Calle 13 #42-101,Bogota,31257664,ana.giraldoagudelo360@correo.com,2026-03-02,activo
11588,CC,33633474,Sebastian,Hernandez Castaño,Calle 17 #114-99,Bucaramanga,33774352,sebastian.hernandezcastaño307@correo.com,2025-02-28,activo
11589,CC,43221469,Natalia,Quintero Molina,Calle 56 #80-41,Bucaramanga,32400547,,2025-04-24,activo
11590,CC,84484560,Sara,Hernandez Mejia,Calle 22 #110-53,Ibague,31905495,sara.hernandezmejia849@correo.com,2025-12-27,activo
11591,CE,78128456,Alejandra,Jimenez Ortiz,Calle 119 #117-77,Armenia,31087714,alejandra.jimenezortiz538@correo.com,2025-02-22,activo
11592,CE,84417299,Paola,Cardona Restrepo,Calle 4 #13-23,Medellin,37910206,paola.cardonarestrepo937@correo.com,2024-04-07,activo
11593,CC,33219204,Laura,Castaño Rodriguez,Calle 12 #7-113,Cartagena,37294516,laura.castañorodriguez432@correo.com,2023-11-13,activo
11594,CC,99206330,Carolina,Restrepo Castaño,Calle 14 #3-42,Medellin,33625754,carolina.restrepocastaño861@correo.com,2025-07-17,activo
11595,CC,38181424,Andres,Bedoya Torres,Calle 81 #16-7,Cali,35331332,andres.bedoyatorres865@correo.com,2025-08-22,activo
11596,CC,97405174,Kevin,Vargas Ortiz,Calle 38 #37-6,Barranquilla,38813027,,2024-01-13,activo
11597,CC,30967849,Sofia,Castaño Perez,Calle 100 #7-23,Manizales,35643886,sofia.castañoperez184@correo.com,2025-05-04,activo
11598,NIT,47302215,Andrea,Gomez Hernandez,Calle 100 #57-84,Cali,39041750,andrea.gomezhernandez909@correo.com,2025-05-19,activo
11599,CC,55887240,Catalina,Garcia Gomez,Calle 12 #52-71,Barranquilla,36519327,catalina.garciagomez698@correo.com,2025-09-05,activo
11600,CC,99777891,Andres,Restrepo Morales,Calle 59 #50-1,Bogota,37854652,andres.restrepomorales493@correo.com,2025-12-04,inactivo
11601,CC,57898868,Jose,Bedoya Gomez,Calle 77 #25-12,Cartagena,39394472,jose.bedoyagomez179@correo.com,2026-03-23,activo
11602,CC,94464241,Felipe,Hernandez Hernandez,Calle 102 #53-87,Bogota,39551048,felipe.hernandezhernandez30@correo.com,2025-08-13,activo
11603,CC,30571235,Andres,Jimenez Perez,Calle 109 #105-33,Medellin,32904245,andres.jimenezperez308@correo.com,2025-08-17,activo
11604,CC,26738402,Jorge,Bedoya Restrepo,Calle 5 #60-117,Barranquilla,33029088,jorge.bedoyarestrepo903@correo.com,2024-08-31,activo
11605,CC,90410774,Tatiana,Diaz Bedoya,Calle 10 #90-40,Medellin,31600631,tatiana.diazbedoya97@correo.com,2026-01-19,activo
11606,CC,89963767,David,Morales Quintero,Calle 35 #44-10,Cartagena,31706194,david.moralesquintero437@correo.com,2025-07-05,activo
11607,CC,13179662,David,Castro Rojas,Calle 26 #112-43,Cucuta,37924929,david.castrorojas217@correo.com,2024-02-08,activo
11608,CC,66620338,Ana,Torres Hernandez,Calle 73 #69-28,Bogota,35998649,ana.torreshernandez720@correo.com,2025-03-10,inactivo
11609,CE,15561608,Daniel,Osorio Perez,Calle 101 #79-36,Cali,33027382,daniel.osorioperez40@correo.com,2026-01-28,activo
11610,CE,52953560,Jose,Jimenez Martinez,Calle 81 #72-118,Bogota,37416405,jose.jimenezmartinez414@correo.com,2024-05-05,activo
11611,CE,21748696,Sara,Rojas Torres,Calle 103 #92-117,Armenia,39444067,sara.rojastorres256@correo.com,2024-10-07,activo
11612,CC,78410172,Natalia,Garcia Ramirez,Calle 18 #33-17,Pasto,35481690,natalia.garciaramirez948@correo.com,2025-06-05,activo
11613,CC,57873093,Miguel,Rojas Sanchez,Calle 74 #84-104,Cali,34541451,miguel.rojassanchez271@correo.com,2024-09-06,activo
11614,NIT,57978330,Kevin,Sanchez Morales,Calle 9 #60-91,Bogota,36821550,kevin.sanchezmorales827@correo.com,2025-06-09,activo
11615,CC,12744880,Daniel,Rodriguez Castro,Calle 98 #13-87,Bogota,33078865,daniel.rodriguezcastro950@correo.com,2025-04-07,activo
11616,CC,23661168,Ana,Jimenez Hernandez,Calle 24 #119-2,Medellin,35000078,ana.jimenezhernandez756@correo.com,2025-03-22,activo
11617,CC,29405022,Miguel,Castaño Jimenez,Calle 103 #75-19,Barranquilla,39999656,miguel.castañojimenez78@correo.com,2025-09-23,activo
11618,CC,49161646,Julian,Diaz Restrepo,Calle 87 #84-23,Medellin,32187565,julian.diazrestrepo370@correo.com,2024-03-31,activo
11619,CC,62753098,Laura,Ramirez Molina,Calle 83 #8-114,Cucuta,35772931,laura.ramirezmolina434@correo.com,2024-02-16,activo
11620,CC,48748836,Santiago,Perez Gomez,Calle 111 #29-100,Barranquilla,39911952,santiago.perezgomez820@correo.com,2024-12-27,activo
11621,TI,16113391,Jorge,Osorio Molina,Calle 89 #92-55,Cali,39176335,jorge.osoriomolina645@correo.com,2024-08-19,activo
11622,NIT,14054257,Laura,Diaz Lopez,Calle 51 #77-12,Bucaramanga,36287092,laura.diazlopez831@correo.com,2026-01-06,activo
11623,CC,58036466,Andrea,Castro Rodriguez,Calle 75 #23-22,Bogota,33557068,andrea.castrorodriguez543@correo.com,2024-11-10,activo
11624,CC,57589066,Paola,Lopez Martinez,Calle 13 #100-57,Medellin,32941708,paola.lopezmartinez501@correo.com,2025-01-17,inactivo
11625,CC,45229746,Laura,Ortiz Arango,Calle 98 #108-57,Villavicencio,37520253,laura.ortizarango466@correo.com,2026-03-31,activo
11626,CC,82255883,Andres,Osorio Quintero,Calle 107 #82-68,Barranquilla,32576026,andres.osorioquintero709@correo.com,2025-08-06,activo
11627,CC,74093944,David,Molina Torres,Calle 43 #94-66,Cali,38075478,david.molinatorres492@correo.com,2025-11-19,activo
11628,TI,84302694,Felipe,Lopez Torres,Calle 29 #40-111,Cali,34728685,felipe.lopeztorres593@correo.com,2024-11-02,activo
11629,CC,98520891,Sara,Perez Ortiz,Calle 2 #56-31,Medellin,35558961,sara.perezortiz432@correo.com,2024-11-29,activo
11630,CC,92931374,Ana,Restrepo Jimenez,Calle 105 #96-35,Cali,34429873,,2025-02-15,activo
11631,CC,82697311,Paula,Mejia Rodriguez,Calle 48 #68-117,Medellin,35821172,paula.mejiarodriguez489@correo.com,2025-07-05,inactivo
11632,NIT,99030756,Andrea,Giraldo Rojas,Calle 59 #73-109,Medellin,35288665,,2025-12-19,activo
11633,CE,74300764,Camilo,Perez Rodriguez,Calle 99 #1-105,Bogota,32921247,camilo.perezrodriguez547@correo.com,2024-02-06,activo
11634,NIT,35966452,Luisa,Diaz Morales,Calle 74 #17-10,Pasto,37798932,luisa.diazmorales545@correo.com,2024-09-30,activo
11635,CC,35165097,Andres,Rojas Ortiz,Calle 18 #29-86,Medellin,38306247,andres.rojasortiz70@correo.com,2024-09-21,activo
11636,NIT,16528340,Natalia,Vargas Garcia,Calle 118 #74-37,Barranquilla,37060268,natalia.vargasgarcia912@correo.com,2025-08-07,activo
11637,CC,48697053,David,Lopez Giraldo,Calle 87 #63-8,Barranquilla,33922064,david.lopezgiraldo906@correo.com,2025-04-30,activo
11638,CC,37121488,Diana,Cardona Agudelo,Calle 2 #21-66,Bogota,32473093,,2024-10-12,activo
11639,CC,35173742,Sara,Garcia Lopez,Calle 14 #13-29,Bucaramanga,32483696,sara.garcialopez8@correo.com,2024-08-04,activo
11640,CC,95201581,Andres,Castaño Cardona,Calle 29 #99-64,Barranquilla,32521128,andres.castañocardona449@correo.com,2024-10-02,activo
11641,CC,42807588,Diana,Diaz Torres,Calle 18 #108-58,Cali,38485071,diana.diaztorres905@correo.com,2024-03-08,activo
11642,TI,78986645,Mateo,Torres Gomez,Calle 4 #97-98,Bogota,38260498,mateo.torresgomez829@correo.com,2024-01-02,activo
11643,CE,31853243,Tatiana,Ramirez Rodriguez,Calle 15 #2-37,Bogota,39690364,tatiana.ramirezrodriguez571@correo.com,2024-11-11,activo
11644,CC,72592268,Paula,Ortiz Quintero,Calle 64 #86-86,Armenia,35438546,paula.ortizquintero761@correo.com,2023-11-06,activo
11645,CE,47534854,Valentina,Cardona Giraldo,Calle 60 #24-111,Bucaramanga,34971034,,2025-06-07,activo
11646,CC,42517444,Miguel,Giraldo Castaño,Calle 56 #43-38,Santa Marta,32437106,miguel.giraldocastaño166@correo.com,2023-12-24,activo
11647,CC,23932466,Nicolas,Bedoya Mejia,Calle 53 #48-53,Medellin,37999091,nicolas.bedoyamejia670@correo.com,2025-12-18,activo
11648,CC,25874431,Jose,Bedoya Bedoya,Calle 94 #1-74,Bogota,38130184,jose.bedoyabedoya83@correo.com,2024-11-21,activo
11649,CC,39616052,Carolina,Ortiz Rojas,Calle 116 #56-46,Medellin,32658051,carolina.ortizrojas784@correo.com,2024-01-04,activo
11650,CC,71049469,Luisa,Arango Hernandez,Calle 79 #79-82,Cali,38930481,luisa.arangohernandez315@correo.com,2024-01-25,activo
11651,CC,99400558,Manuela,Garcia Castro,Calle 65 #1-31,Bogota,38837146,manuela.garciacastro849@correo.com,2024-11-20,activo
11652,CC,73853234,Jorge,Osorio Vargas,Calle 109 #113-52,Barranquilla,34064766,jorge.osoriovargas811@correo.com,2024-03-23,activo
11653,CE,93745699,Andrea,Perez Rodriguez,Calle 118 #36-10,Bogota,39353452,andrea.perezrodriguez810@correo.com,2024-01-15,activo
11654,CC,17208589,David,Ramirez Molina,Calle 8 #76-46,Medellin,32105366,david.ramirezmolina742@correo.com,2026-03-16,activo
11655,CC,14420845,Maria,Diaz Martinez,Calle 72 #63-2,Bucaramanga,37537878,maria.diazmartinez976@correo.com,2024-12-13,activo
11656,CC,83126612,Juan,Quintero Ramirez,Calle 69 #113-76,Monteria,32688860,,2024-06-24,activo
11657,CC,47491646,Yuliana,Ortiz Castaño,Calle 110 #87-98,Monteria,39275763,yuliana.ortizcastaño874@correo.com,2025-11-09,activo
11658,CC,43865481,Mateo,Hernandez Rojas,Calle 59 #85-19,Ibague,31978569,mateo.hernandezrojas761@correo.com,2026-03-28,activo
11659,NIT,62961921,Manuela,Morales Quintero,Calle 87 #117-15,Bogota,38531079,manuela.moralesquintero739@correo.com,2024-05-22,activo
11660,CC,71666780,Julian,Restrepo Arango,Calle 79 #42-59,Pereira,35760909,julian.restrepoarango633@correo.com,2024-11-28,activo
11661,CC,67763075,Paola,Lopez Diaz,Calle 2 #16-53,Medellin,39533937,paola.lopezdiaz509@correo.com,2025-06-03,activo
11662,CE,62026338,Felipe,Lopez Vargas,Calle 34 #18-71,Pasto,35779462,felipe.lopezvargas842@correo.com,2025-08-31,activo
11663,CC,62409951,Camilo,Quintero Sanchez,Calle 43 #64-29,Cali,38893556,camilo.quinterosanchez125@correo.com,2025-01-08,activo
11664,CC,35022457,Kevin,Cardona Ortiz,Calle 92 #68-84,Manizales,33785878,kevin.cardonaortiz365@correo.com,2025-03-13,activo
11665,CC,37376442,Miguel,Garcia Sanchez,Calle 1 #109-8,Medellin,31636391,miguel.garciasanchez235@correo.com,2026-04-05,activo
11666,CC,18865312,Maria,Castro Arango,Calle 36 #114-59,Medellin,33089811,maria.castroarango402@correo.com,2024-04-15,inactivo
11667,NIT,42294023,Paula,Rojas Gomez,Calle 23 #111-17,Bogota,37545653,paula.rojasgomez774@correo.com,2024-02-14,activo
11668,CC,42916475,Manuela,Quintero Castaño,Calle 86 #68-43,Villavicencio,38818605,manuela.quinterocastaño923@correo.com,2024-07-12,activo
11669,NIT,96271415,Tatiana,Sanchez Diaz,Calle 99 #76-21,Barranquilla,34208462,,2026-03-03,activo
11670,CC,65721369,Miguel,Bedoya Cardona,Calle 79 #32-86,Barranquilla,31981907,miguel.bedoyacardona223@correo.com,2024-07-26,inactivo
11671,CC,62307157,Nicolas,Giraldo Agudelo,Calle 49 #79-18,Medellin,31715564,nicolas.giraldoagudelo10@correo.com,2025-11-02,activo
11672,NIT,75610339,Yuliana,Diaz Castro,Calle 109 #50-7,Bogota,31630131,yuliana.diazcastro98@correo.com,2023-11-27,activo
11673,NIT,71836182,Felipe,Sanchez Quintero,Calle 101 #25-118,Monteria,36064382,felipe.sanchezquintero459@correo.com,2025-07-13,activo
11674,CC,99393147,Natalia,Castaño Rodriguez,Calle 46 #47-19,Barranquilla,33713464,natalia.castañorodriguez935@correo.com,2024-11-27,activo
11675,TI,20024308,Nicolas,Ramirez Arango,Calle 10 #87-10,Santa Marta,37200740,nicolas.ramirezarango887@correo.com,2024-01-08,activo
11676,CC,62615084,Paula,Jimenez Lopez,Calle 116 #119-17,Barranquilla,39119561,paula.jimenezlopez688@correo.com,2026-03-04,activo
11677,CE,35077349,Juan,Ortiz Hernandez,Calle 36 #66-42,Pasto,39986575,juan.ortizhernandez68@correo.com,2024-06-16,activo
11678,CC,59719400,Tatiana,Torres Cardona,Calle 74 #30-24,Bogota,36168558,tatiana.torrescardona778@correo.com,2025-01-03,activo
11679,CE,43391325,Luisa,Morales Bedoya,Calle 55 #112-111,Cali,37824164,luisa.moralesbedoya97@correo.com,2023-12-01,activo
11680,CC,27115303,Yuliana,Gomez Lopez,Calle 47 #70-48,Cartagena,37525460,,2023-12-15,activo
11681,TI,35497282,Jose,Martinez Agudelo,Calle 3 #2-55,Armenia,32329032,jose.martinezagudelo717@correo.com,2025-09-22,activo
11682,CC,69887599,Maria,Restrepo Sanchez,Calle 34 #2-91,Pasto,34067521,,2023-11-13,activo
11683,NIT,18938230,Juan,Molina Rodriguez,Calle 54 #94-97,Bogota,39374144,juan.molinarodriguez469@correo.com,2026-03-25,activo
11684,CC,65576299,David,Martinez Vargas,Calle 64 #60-30,Medellin,38468482,david.martinezvargas713@correo.com,2024-04-17,inactivo
11685,CE,45458726,Kevin,Garcia Cardona,Calle 106 #94-27,Medellin,35230299,kevin.garciacardona8@correo.com,2025-11-06,activo
11686,CC,63726942,Sara,Giraldo Torres,Calle 74 #111-117,Bogota,33685880,sara.giraldotorres532@correo.com,2025-05-21,activo
11687,CE,21340481,Felipe,Lopez Rodriguez,Calle 52 #35-8,Medellin,33175388,felipe.lopezrodriguez244@correo.com,2026-01-05,suspendido
11688,CC,25989140,Valentina,Martinez Ortiz,Calle 113 #26-3,Bogota,39086410,valentina.martinezortiz350@correo.com,2025-04-11,activo
11689,NIT,93457209,Sara,Mejia Restrepo,Calle 48 #57-45,Barranquilla,39871742,,2025-09-11,activo
11690,CC,97605755,Nicolas,Martinez Diaz,Calle 2 #76-40,Medellin,37583586,nicolas.martinezdiaz620@correo.com,2024-06-10,activo
11691,CC,68709286,Mateo,Rodriguez Mejia,Calle 27 #91-91,Barranquilla,33017967,mateo.rodriguezmejia223@correo.com,2025-09-04,activo
11692,NIT,65424015,Andres,Ortiz Morales,Calle 14 #76-98,Cartagena,31642239,andres.ortizmorales275@correo.com,2023-10-30,activo
11693,CC,96877357,Laura,Torres Agudelo,Calle 119 #111-94,Cali,38820240,laura.torresagudelo946@correo.com,2023-12-23,activo
11694,NIT,70968976,Mateo,Diaz Rodriguez,Calle 11 #94-54,Medellin,31759017,mateo.diazrodriguez600@correo.com,2025-03-13,activo
11695,NIT,60361031,Daniel,Garcia Morales,Calle 28 #29-115,Medellin,33640263,daniel.garciamorales76@correo.com,2025-05-07,activo
11696,CC,17899669,Daniel,Quintero Rodriguez,Calle 60 #48-89,Cucuta,33868479,daniel.quinterorodriguez170@correo.com,2026-01-17,activo
11697,CC,76910257,Manuela,Bedoya Rodriguez,Calle 59 #51-103,Medellin,39251515,manuela.bedoyarodriguez714@correo.com,2024-01-16,activo
11698,CC,67726810,Manuela,Morales Rodriguez,Calle 116 #24-7,Bucaramanga,39915312,manuela.moralesrodriguez625@correo.com,2025-06-14,activo
11699,TI,39948578,Valentina,Diaz Ortiz,Calle 45 #83-22,Barranquilla,35151098,valentina.diazortiz864@correo.com,2024-02-11,activo
11700,CC,53100935,Sofia,Cardona Castro,Calle 60 #60-58,Medellin,35100753,,2024-04-09,activo
11701,CC,10208328,Valentina,Bedoya Osorio,Calle 40 #43-30,Cartagena,35869273,valentina.bedoyaosorio151@correo.com,2023-11-11,activo
11702,CE,93881875,Felipe,Sanchez Castro,Calle 52 #117-94,Cali,38811302,,2024-12-01,activo
11703,CC,12424650,Luis,Gomez Garcia,Calle 1 #25-29,Pasto,32154337,luis.gomezgarcia880@correo.com,2025-12-02,activo
11704,CC,91621029,Maria,Jimenez Castro,Calle 96 #110-29,Cali,38113099,maria.jimenezcastro198@correo.com,2025-03-08,activo
11705,CE,67824595,Tatiana,Ramirez Arango,Calle 65 #119-50,Bogota,32794908,tatiana.ramirezarango369@correo.com,2025-10-01,activo
11706,NIT,28389441,Manuela,Cardona Quintero,Calle 116 #98-96,Medellin,31031464,,2023-11-01,suspendido
11707,TI,74552325,Carlos,Mejia Lopez,Calle 99 #8-18,Cali,38390133,carlos.mejialopez631@correo.com,2025-11-13,activo
11708,CC,57269740,Yuliana,Castro Garcia,Calle 66 #75-79,Medellin,34910473,yuliana.castrogarcia458@correo.com,2025-07-02,activo
11709,CE,56191154,Santiago,Castaño Vargas,Calle 98 #14-113,Medellin,36511784,,2025-06-08,activo
11710,CE,29422440,Jorge,Castaño Garcia,Calle 89 #4-11,Cali,34671810,jorge.castañogarcia207@correo.com,2025-02-13,activo
11711,CC,75095637,Santiago,Ortiz Restrepo,Calle 102 #107-23,Medellin,33616269,santiago.ortizrestrepo888@correo.com,2024-03-11,activo
11712,CC,18877312,Sofia,Rojas Giraldo,Calle 9 #32-17,Armenia,38728280,sofia.rojasgiraldo477@correo.com,2025-05-15,activo
11713,CC,25400595,Alejandra,Ortiz Castaño,Calle 104 #109-55,Bucaramanga,33664051,alejandra.ortizcastaño488@correo.com,2025-01-05,inactivo
11714,CC,26600886,Santiago,Hernandez Giraldo,Calle 40 #34-113,Medellin,31824140,santiago.hernandezgiraldo861@correo.com,2025-03-12,activo
11715,CC,45683798,Tatiana,Molina Diaz,Calle 23 #12-103,Medellin,31046355,tatiana.molinadiaz110@correo.com,2024-07-28,activo
11716,CC,20253695,Carolina,Bedoya Vargas,Calle 70 #95-6,Santa Marta,39331207,carolina.bedoyavargas740@correo.com,2025-07-03,suspendido
11717,CC,64500656,Luisa,Martinez Ortiz,Calle 49 #72-62,Medellin,36687235,,2026-01-21,activo
11718,CC,55962653,Camilo,Gomez Garcia,Calle 58 #58-87,Bogota,37387286,camilo.gomezgarcia696@correo.com,2024-10-11,activo
11719,TI,29324191,Paola,Castaño Rojas,Calle 118 #10-78,Bogota,36421094,paola.castañorojas890@correo.com,2024-04-12,inactivo
11720,CC,58448743,Isabella,Mejia Jimenez,Calle 94 #9-53,Bucaramanga,31983235,isabella.mejiajimenez682@correo.com,2024-10-03,activo
11721,CC,23628054,Isabella,Hernandez Sanchez,Calle 115 #74-22,Pereira,38583473,isabella.hernandezsanchez485@correo.com,2024-10-08,activo
11722,CC,67931921,Kevin,Martinez Perez,Calle 107 #115-92,Medellin,32922036,kevin.martinezperez322@correo.com,2024-09-29,inactivo
11723,NIT,60319019,Tatiana,Rodriguez Molina,Calle 104 #91-13,Bogota,34751990,tatiana.rodriguezmolina306@correo.com,2025-04-06,activo
11724,TI,48494335,Natalia,Diaz Vargas,Calle 22 #23-22,Bucaramanga,32702824,natalia.diazvargas93@correo.com,2025-03-02,activo
11725,NIT,23123863,Daniel,Jimenez Hernandez,Calle 19 #112-31,Manizales,35198503,daniel.jimenezhernandez675@correo.com,2024-03-07,activo
11726,CC,40486578,Maria,Diaz Agudelo,Calle 63 #12-38,Cali,36411647,maria.diazagudelo1@correo.com,2026-03-19,activo
11727,CC,53067921,Paula,Bedoya Cardona,Calle 73 #113-102,Cali,37283408,,2025-04-26,activo
11728,CC,72885388,Andres,Restrepo Sanchez,Calle 96 #34-98,Ibague,39699969,andres.restreposanchez486@correo.com,2025-04-20,activo
11729,CC,52012440,Valentina,Bedoya Osorio,Calle 36 #101-12,Barranquilla,34969833,valentina.bedoyaosorio72@correo.com,2025-07-06,inactivo
11730,CC,34593655,Carlos,Sanchez Mejia,Calle 39 #16-55,Bogota,38494319,carlos.sanchezmejia924@correo.com,2025-06-08,activo
11731,CE,96991145,Juan,Sanchez Jimenez,Calle 115 #108-33,Pasto,36814169,juan.sanchezjimenez372@correo.com,2026-01-04,activo
11732,CE,45577801,Alejandra,Giraldo Bedoya,Calle 48 #112-119,Barranquilla,37795599,alejandra.giraldobedoya918@correo.com,2025-03-29,activo
11733,TI,22110850,Carlos,Cardona Ramirez,Calle 75 #70-23,Armenia,32376530,carlos.cardonaramirez221@correo.com,2024-11-30,activo
11734,CC,48501415,Sofia,Hernandez Gomez,Calle 17 #18-10,Medellin,38408959,sofia.hernandezgomez358@correo.com,2025-05-03,activo
11735,NIT,23526727,Santiago,Ramirez Castro,Calle 39 #108-38,Barranquilla,36964106,santiago.ramirezcastro488@correo.com,2025-11-12,activo
11736,CE,63282043,Ana,Molina Garcia,Calle 65 #55-32,Cartagena,35302886,ana.molinagarcia517@correo.com,2025-06-06,activo
11737,CC,19112344,Juan,Torres Ortiz,Calle 98 #101-29,Cali,37223866,,2024-03-16,suspendido
11738,NIT,81287938,Camilo,Rojas Martinez,Calle 93 #20-47,Pasto,37050606,,2023-11-26,activo
11739,CC,28490818,Miguel,Hernandez Rojas,Calle 16 #55-21,Pereira,31641808,,2025-02-01,activo
11740,NIT,82064193,Luis,Agudelo Perez,Calle 96 #116-12,Bucaramanga,36480327,,2023-12-29,activo
11741,NIT,70617194,Valentina,Cardona Perez,Calle 33 #62-19,Bucaramanga,38501159,,2024-05-25,activo
11742,CC,26438250,Paola,Ramirez Ortiz,Calle 18 #38-43,Medellin,38048852,paola.ramirezortiz493@correo.com,2026-04-05,activo
11743,NIT,23484132,Camilo,Bedoya Osorio,Calle 27 #13-100,Medellin,33159019,camilo.bedoyaosorio407@correo.com,2025-04-29,activo
11744,CC,22937116,Santiago,Arango Morales,Calle 103 #70-19,Bogota,33348831,santiago.arangomorales932@correo.com,2024-10-09,activo
11745,CC,19043368,Mateo,Morales Vargas,Calle 60 #60-29,Medellin,34424831,mateo.moralesvargas329@correo.com,2023-11-22,activo
11746,CC,56564352,Manuela,Rodriguez Lopez,Calle 5 #1-56,Pereira,32769834,,2025-02-28,activo
11747,NIT,99573284,Andrea,Ramirez Molina,Calle 84 #82-83,Pereira,33303819,andrea.ramirezmolina150@correo.com,2025-12-07,activo
11748,NIT,48006636,Paola,Hernandez Agudelo,Calle 104 #73-53,Bogota,32143397,paola.hernandezagudelo171@correo.com,2024-11-20,activo
11749,CE,58921281,Felipe,Sanchez Cardona,Calle 52 #103-96,Bogota,37889320,felipe.sanchezcardona878@correo.com,2024-07-30,activo
11750,TI,11010178,Juan,Restrepo Perez,Calle 80 #52-28,Cali,35909756,,2025-04-14,activo
11751,NIT,59448448,Valentina,Morales Mejia,Calle 76 #31-76,Barranquilla,36380910,valentina.moralesmejia80@correo.com,2025-09-20,inactivo
11752,CE,50177991,Isabella,Arango Sanchez,Calle 89 #27-37,Medellin,39594307,isabella.arangosanchez284@correo.com,2024-08-13,activo
11753,CC,22612258,Andres,Morales Quintero,Calle 81 #78-12,Bogota,37418498,andres.moralesquintero324@correo.com,2024-12-31,activo
11754,NIT,89982888,Carolina,Osorio Hernandez,Calle 89 #106-109,Medellin,32789534,carolina.osoriohernandez822@correo.com,2023-11-18,activo
11755,CC,66172408,Santiago,Bedoya Perez,Calle 78 #22-106,Cali,37663075,,2024-12-14,activo
11756,NIT,63876686,Natalia,Restrepo Morales,Calle 93 #58-111,Cali,34101316,natalia.restrepomorales865@correo.com,2025-02-28,activo
11757,CC,74254900,Manuela,Ramirez Perez,Calle 82 #37-33,Medellin,32120838,manuela.ramirezperez70@correo.com,2025-03-01,activo
11758,CC,90407082,Luisa,Mejia Morales,Calle 45 #58-23,Bogota,31849966,luisa.mejiamorales967@correo.com,2025-01-26,activo
11759,NIT,43776522,Isabella,Agudelo Molina,Calle 89 #84-69,Villavicencio,34952066,isabella.agudelomolina42@correo.com,2024-01-19,activo
11760,CE,40256390,Kevin,Restrepo Molina,Calle 105 #47-76,Pasto,31995893,kevin.restrepomolina943@correo.com,2024-04-22,activo
11761,NIT,61770084,Sebastian,Restrepo Osorio,Calle 29 #117-49,Bogota,31960896,sebastian.restrepoosorio290@correo.com,2025-06-24,activo
11762,NIT,98198576,Kevin,Garcia Gomez,Calle 3 #83-35,Pereira,37054995,kevin.garciagomez975@correo.com,2024-09-21,activo
11763,CE,13410848,Miguel,Mejia Ortiz,Calle 80 #31-27,Bogota,32137263,,2023-12-29,activo
11764,CC,92377541,Camilo,Bedoya Jimenez,Calle 66 #18-34,Bogota,34524836,camilo.bedoyajimenez875@correo.com,2024-10-27,inactivo
11765,CC,22893837,Catalina,Mejia Arango,Calle 19 #70-23,Bogota,38797968,catalina.mejiaarango930@correo.com,2024-11-07,suspendido
11766,CC,46993952,Sara,Rodriguez Castro,Calle 61 #72-76,Manizales,37882038,,2024-08-17,activo
11767,CC,13410926,Maria,Bedoya Garcia,Calle 93 #45-57,Bogota,34066461,maria.bedoyagarcia35@correo.com,2024-04-26,activo
11768,CC,17137224,Carolina,Ortiz Rodriguez,Calle 43 #39-71,Medellin,35156747,carolina.ortizrodriguez856@correo.com,2024-06-15,activo
11769,CE,76426295,Alejandra,Garcia Lopez,Calle 82 #28-26,Armenia,38139383,alejandra.garcialopez926@correo.com,2025-09-20,activo
11770,CC,67702204,Daniel,Arango Molina,Calle 60 #69-107,Medellin,35428472,daniel.arangomolina566@correo.com,2024-08-28,activo
11771,CC,31240200,Julian,Morales Gomez,Calle 92 #103-104,Medellin,37348088,julian.moralesgomez86@correo.com,2025-03-08,activo
11772,CC,11084174,Camilo,Martinez Martinez,Calle 4 #109-59,Medellin,39670400,,2024-05-27,activo
11773,CC,35766889,Natalia,Mejia Diaz,Calle 49 #93-92,Bogota,31599956,natalia.mejiadiaz606@correo.com,2025-10-26,activo
