id_cliente,tipo_documento,numero_documento,nombre,apellido,direccion,ciudad,telefono,email,fecha_registro,estado_cliente
72201,NIT,10791610,Ana,Rodriguez Castro,Calle 94 #75-95,Cali,3812727599,,2025-10-11,activo
72202,NIT,60367597,Juan,Molina Cardona,Calle 13 #76-57,Pasto,3701293645,juan.molinacardona985@correo.com,2025-01-05,activo
72203,CE,68755182,Kevin,Perez Mejia,Calle 47 #119-118,Bogota,3941528159,kevin.perezmejia415@correo.com,2023-10-21,activo
72204,CC,34308968,Yuliana,Molina Osorio,Calle 33 #83-89,Cucuta,3455089849,yuliana.molinaosorio841@correo.com,2026-01-14,inactivo
72205,TI,22807793,Manuela,Ortiz Giraldo,Calle 36 #91-71,Villavicencio,3303024618,manuela.ortizgiraldo119@correo.com,2023-11-08,activo
72206,CC,71521156,Nicolas,Hernandez Molina,Calle 32 #37-68,Bogota,3132667064,nicolas.hernandezmolina522@correo.com,2024-09-03,activo
72207,CC,71775304,Sofia,Agudelo Rodriguez,Calle 57 #69-6,Cali,3682735348,sofia.agudelorodriguez712@correo.com,2026-04-05,activo
72208,CC,35281172,Luis,Martinez Osorio,Calle 47 #68-4,Bogota,3687562760,luis.martinezosorio453@correo.com,2026-04-12,inactivo
72209,CC,32365776,Luisa,Vargas Quintero,Calle 6 #74-83,Medellin,3373176684,luisa.vargasquintero325@correo.com,2024-03-19,inactivo
72210,CC,24177454,Kevin,Osorio Mejia,Calle 49 #101-87,Medellin,3828026738,kevin.osoriomejia14@correo.com,2024-11-29,activo
72211,CC,82728270,Camilo,Cardona Hernandez,Calle 44 #42-18,Cali,3623913306,camilo.cardonahernandez216@correo.com,2024-09-12,activo
72212,CC,48822627,Miguel,Garcia Arango,Calle 53 #30-34,Villavicencio,3252520516,miguel.garciaarango590@correo.com,2025-04-06,activo
72213,CC,85387025,Kevin,Castano Diaz,Calle 32 #36-112,Bogota,3274260045,,2024-09-21,activo
72214,CC,87805280,Daniel,Castano Sanchez,Calle 35 #50-91,Pasto,3549107082,daniel.castanosanchez579@correo.com,2024-01-22,activo
72215,CE,50432527,Luisa,Arango Castro,Calle 60 #86-109,Bogota,3677562223,luisa.arangocastro325@correo.com,2026-01-17,activo
72216,NIT,95352425,Diana,Osorio Morales,Calle 44 #9-37,Bogota,3159189917,diana.osoriomorales407@correo.com,2024-02-26,activo
72217,CC,92376607,Luisa,Castano Rodriguez,Calle 32 #98-27,Bogota,3141697516,luisa.castanorodriguez117@correo.com,2025-01-25,activo
72218,CC,29979874,Sara,Bedoya Morales,Calle 113 #77-117,Pasto,3452649674,sara.bedoyamorales326@correo.com,2024-02-16,activo
72219,CC,15111636,Tatiana,Jimenez Bedoya,Calle 109 #105-48,Bogota,3526516458,,2026-01-29,activo
72220,CE,39545407,David,Garcia Giraldo,Calle 49 #85-71,Armenia,3243695362,david.garciagiraldo933@correo.com,2024-09-14,activo
72221,NIT,32038338,Miguel,Ramirez Castano,Calle 78 #118-67,Medellin,3476919011,miguel.ramirezcastano974@correo.com,2026-03-05,activo
72222,CC,45853508,Sebastian,Castano Torres,Calle 118 #41-47,Medellin,3749728959,sebastian.castanotorres808@correo.com,2026-05-04,inactivo
72223,CC,21096589,Laura,Molina Molina,Calle 20 #52-114,Medellin,3724360205,laura.molinamolina691@correo.com,2025-11-02,activo
72224,CC,61942883,Andrea,Quintero Rojas,Calle 52 #55-17,Bogota,3629899954,andrea.quinterorojas243@correo.com,2024-05-30,activo
72225,CC,43873120,Natalia,Torres Agudelo,Calle 118 #47-83,Bogota,3875946083,natalia.torresagudelo919@correo.com,2026-03-15,activo
72226,TI,61915267,David,Arango Restrepo,Calle 65 #90-7,Bogota,3349657194,david.arangorestrepo637@correo.com,2023-08-04,activo
72227,CC,92854511,Yuliana,Cardona Molina,Calle 10 #13-12,Bogota,3616922430,yuliana.cardonamolina948@correo.com,2024-09-03,activo
72228,CC,18726608,Andrea,Sanchez Agudelo,Calle 46 #1-31,Cali,3127777081,,2024-09-24,inactivo
72229,CC,32131371,Laura,Gomez Morales,Calle 104 #31-94,Bucaramanga,3159600440,laura.gomezmorales559@correo.com,2024-07-28,activo
72230,CC,66051604,Isabella,Agudelo Ramirez,Calle 62 #55-28,Barranquilla,3906391488,isabella.agudeloramirez397@correo.com,2024-01-27,activo
72231,CC,92356223,Tatiana,Ramirez Agudelo,Calle 70 #90-114,Medellin,3976779858,tatiana.ramirezagudelo380@correo.com,2023-10-11,activo
72232,CC,95366363,Laura,Perez Mejia,Calle 17 #20-79,Medellin,3958772359,laura.perezmejia236@correo.com,2026-05-19,suspendido
72233,CC,80928728,Natalia,Arango Osorio,Calle 101 #9-22,Bogota,3062861256,natalia.arangoosorio694@correo.com,2025-04-26,activo
72234,CC,22179916,Luis,Giraldo Castano,Calle 99 #69-90,Pasto,3490457748,luis.giraldocastano30@correo.com,2023-09-25,activo
72235,NIT,74508098,Carolina,Perez Castro,Calle 67 #64-18,Bogota,3853951636,carolina.perezcastro727@correo.com,2026-05-09,activo
72236,CC,97397578,Carlos,Sanchez Bedoya,Calle 54 #57-37,Medellin,3761726362,carlos.sanchezbedoya58@correo.com,2024-09-19,activo
72237,TI,94506648,Diana,Morales Hernandez,Calle 91 #49-93,Bogota,3557023002,diana.moraleshernandez379@correo.com,2023-07-09,activo
72238,NIT,30190214,Tatiana,Cardona Jimenez,Calle 79 #11-79,Bogota,3361632082,tatiana.cardonajimenez586@correo.com,2025-03-30,activo
72239,CE,68914878,Daniel,Martinez Bedoya,Calle 77 #117-113,Barranquilla,3587791538,daniel.martinezbedoya31@correo.com,2023-11-12,activo
72240,CC,95120774,Andres,Rodriguez Hernandez,Calle 118 #94-99,Medellin,3302784630,andres.rodriguezhernandez853@correo.com,2025-05-27,activo
72241,CC,47905049,Kevin,Bedoya Bedoya,Calle 76 #79-96,Bogota,3837304161,kevin.bedoyabedoya3@correo.com,2025-06-19,inactivo
72242,CC,21001121,Tatiana,Quintero Restrepo,Calle 59 #46-63,Armenia,3731912275,tatiana.quinterorestrepo941@correo.com,2026-05-12,activo
72243,CC,20708670,Carlos,Diaz Castano,Calle 86 #114-35,Pasto,3814343752,carlos.diazcastano137@correo.com,2025-06-30,activo
72244,CC,37366618,Paula,Vargas Diaz,Calle 114 #30-86,Cali,3262955142,paula.vargasdiaz663@correo.com,2026-01-13,activo
72245,CC,41664435,Diana,Quintero Restrepo,Calle 115 #99-32,Pasto,3276866598,diana.quinterorestrepo543@correo.com,2024-01-08,activo
72246,CC,34683857,Catalina,Vargas Diaz,Calle 10 #66-20,Medellin,3987445030,catalina.vargasdiaz276@correo.com,2024-09-28,activo
72247,CC,84266622,Nicolas,Bedoya Torres,Calle 79 #2-110,Medellin,3360861264,nicolas.bedoyatorres231@correo.com,2024-04-10,activo
72248,CC,33880866,Jorge,Castano Giraldo,Calle 117 #90-65,Bogota,3518971952,jorge.castanogiraldo320@correo.com,2024-12-08,activo
72249,CE,84961959,Yuliana,Lopez Torres,Calle 59 #88-64,Barranquilla,3242416012,yuliana.lopeztorres591@correo.com,2023-11-10,activo
72250,TI,61873669,Isabella,Castro Osorio,Calle 117 #60-39,Bogota,3164719936,isabella.castroosorio457@correo.com,2024-09-01,activo
72251,CC,37223288,Natalia,Vargas Hernandez,Calle 25 #26-20,Cali,3734601445,natalia.vargashernandez255@correo.com,2023-09-30,activo
72252,CC,99975038,Valentina,Bedoya Molina,Calle 107 #15-114,Cucuta,3971016010,,2026-01-30,activo
72253,CC,19526748,Isabella,Perez Torres,Calle 18 #67-84,Manizales,3081473517,isabella.pereztorres934@correo.com,2025-06-20,activo
72254,CE,14487807,Santiago,Martinez Bedoya,Calle 56 #15-30,Cali,3380091891,santiago.martinezbedoya275@correo.com,2024-07-24,activo
72255,CC,70615109,Felipe,Rojas Quintero,Calle 48 #109-39,Manizales,3677048124,felipe.rojasquintero695@correo.com,2023-12-14,activo
72256,NIT,62635819,Laura,Arango Rojas,Calle 65 #107-37,Cali,3812147578,laura.arangorojas31@correo.com,2023-09-12,activo
72257,CE,31249973,Julian,Sanchez Rodriguez,Calle 115 #80-1,Bogota,3598738157,julian.sanchezrodriguez297@correo.com,2024-03-13,activo
72258,CC,67466197,Paula,Vargas Hernandez,Calle 63 #82-64,Cali,3978483974,,2024-10-30,activo
72259,CC,58679401,Isabella,Ramirez Giraldo,Calle 53 #82-18,Cali,3483476879,isabella.ramirezgiraldo664@correo.com,2024-02-18,activo
72260,CC,25475421,Manuela,Restrepo Rojas,Calle 93 #62-29,Medellin,3530097906,manuela.restreporojas566@correo.com,2025-01-30,activo
72261,CC,33828958,Sebastian,Gomez Giraldo,Calle 47 #38-96,Pasto,3283872370,sebastian.gomezgiraldo603@correo.com,2026-05-16,inactivo
72262,CC,91431659,David,Torres Rojas,Calle 106 #8-17,Cali,3437384353,david.torresrojas662@correo.com,2025-09-29,activo
72263,NIT,48064591,Isabella,Rodriguez Castro,Calle 108 #38-17,Cali,3846927275,isabella.rodriguezcastro511@correo.com,2024-04-05,activo
72264,CC,63382030,Daniel,Bedoya Gomez,Calle 61 #108-20,Medellin,3776759497,daniel.bedoyagomez694@correo.com,2025-07-29,activo
72265,CC,58705484,Valentina,Lopez Sanchez,Calle 86 #12-13,Medellin,3892923113,valentina.lopezsanchez665@correo.com,2025-12-13,activo
72266,CE,14398638,Luisa,Mejia Martinez,Calle 55 #112-72,Bogota,3145834403,luisa.mejiamartinez958@correo.com,2026-05-19,activo
72267,CC,41562472,Yuliana,Jimenez Quintero,Calle 99 #106-3,Bogota,3610399637,yuliana.jimenezquintero392@correo.com,2023-06-14,activo
72268,CC,60031927,Maria,Hernandez Lopez,Calle 49 #6-52,Medellin,3519891341,maria.hernandezlopez225@correo.com,2026-02-14,activo
72269,CC,83167985,Sebastian,Perez Osorio,Calle 58 #26-59,Cucuta,3388461267,sebastian.perezosorio787@correo.com,2026-03-08,activo
72270,CC,65471544,Nicolas,Ortiz Giraldo,Calle 84 #56-60,Manizales,3213155980,nicolas.ortizgiraldo750@correo.com,2024-02-03,activo
72271,CC,62432948,Sofia,Giraldo Torres,Calle 24 #30-6,Cali,3771883111,sofia.giraldotorres567@correo.com,2025-03-03,activo
72272,CC,35379335,Jorge,Restrepo Perez,Calle 40 #20-29,Bucaramanga,3180791244,jorge.restrepoperez562@correo.com,2024-06-05,activo
72273,NIT,72890086,Paola,Quintero Ortiz,Calle 115 #90-103,Bogota,3176612204,paola.quinteroortiz58@correo.com,2024-07-29,activo
72274,CC,67861626,Maria,Osorio Rodriguez,Calle 115 #36-88,Cartagena,3738879958,maria.osoriorodriguez218@correo.com,2024-04-27,activo
72275,CC,26671251,Alejandra,Osorio Sanchez,Calle 15 #108-74,Medellin,3078000655,alejandra.osoriosanchez296@correo.com,2023-06-18,inactivo
72276,CC,47254932,Manuela,Bedoya Cardona,Calle 13 #98-2,Cartagena,3972206289,manuela.bedoyacardona93@correo.com,2023-12-08,activo
72277,NIT,74871623,Jorge,Vargas Osorio,Calle 19 #80-94,Cucuta,3953017070,jorge.vargasosorio425@correo.com,2023-10-05,suspendido
72278,NIT,54278396,Catalina,Cardona Quintero,Calle 29 #30-31,Cartagena,3083324513,,2024-08-27,activo
72279,CC,21432452,Manuela,Morales Morales,Calle 72 #114-118,Cali,3282505955,manuela.moralesmorales276@correo.com,2025-04-13,activo
72280,CE,27512271,Ana,Arango Ramirez,Calle 82 #109-25,Medellin,3973343266,ana.arangoramirez550@correo.com,2025-04-03,activo
72281,CE,33516402,Valentina,Garcia Bedoya,Calle 98 #11-100,Bucaramanga,3246534906,valentina.garciabedoya810@correo.com,2024-05-24,activo
72282,CC,87381488,Camilo,Rojas Agudelo,Calle 44 #12-115,Ibague,3249800522,camilo.rojasagudelo750@correo.com,2025-03-01,inactivo
72283,CC,13381946,Jose,Cardona Castano,Calle 86 #26-89,Bogota,3377402574,jose.cardonacastano136@correo.com,2024-02-24,activo
72284,CC,84949038,Manuela,Hernandez Torres,Calle 26 #113-68,Medellin,3412825723,manuela.hernandeztorres945@correo.com,2025-10-04,activo
72285,CE,20543109,Isabella,Rojas Torres,Calle 74 #1-70,Pasto,3618366524,isabella.rojastorres335@correo.com,2026-05-01,activo
72286,CC,23134973,Carolina,Osorio Diaz,Calle 7 #45-99,Pereira,3554324352,carolina.osoriodiaz455@correo.com,2023-12-07,activo
72287,TI,39303111,Carolina,Vargas Rojas,Calle 10 #7-65,Manizales,3816507455,carolina.vargasrojas403@correo.com,2026-05-22,inactivo
72288,TI,37876582,Paula,Martinez Gomez,Calle 54 #106-56,Armenia,3316477034,paula.martinezgomez764@correo.com,2024-08-11,activo
72289,TI,11758149,Nicolas,Lopez Mejia,Calle 3 #28-6,Cali,3070095277,nicolas.lopezmejia395@correo.com,2025-07-22,activo
72290,CC,58199993,Sara,Molina Rojas,Calle 71 #80-25,Cali,3438735205,sara.molinarojas160@correo.com,2024-02-28,activo
72291,CC,83145745,Isabella,Restrepo Lopez,Calle 60 #34-102,Bucaramanga,3403010684,isabella.restrepolopez276@correo.com,2024-02-20,activo
72292,CC,34692172,Carlos,Osorio Lopez,Calle 104 #108-76,Armenia,3052425888,carlos.osoriolopez345@correo.com,2023-12-26,activo
72293,CC,57920783,Luis,Vargas Vargas,Calle 68 #118-61,Cali,3287220387,luis.vargasvargas103@correo.com,2026-05-08,activo
72294,CC,44312298,Valentina,Sanchez Jimenez,Calle 37 #88-108,Bucaramanga,3458759708,valentina.sanchezjimenez390@correo.com,2025-11-06,activo
72295,NIT,17092115,Paula,Castano Gomez,Calle 110 #39-40,Bogota,3302894777,paula.castanogomez26@correo.com,2025-12-10,activo
72296,CC,52834501,Maria,Restrepo Molina,Calle 86 #6-3,Medellin,3663707025,maria.restrepomolina969@correo.com,2023-08-04,activo
72297,CC,71836007,Carlos,Diaz Osorio,Calle 33 #67-78,Bogota,3059880867,,2023-06-13,activo
72298,TI,57743457,Jose,Gomez Torres,Calle 49 #51-81,Medellin,3407267371,jose.gomeztorres604@correo.com,2025-10-09,activo
72299,CC,34576563,Sebastian,Giraldo Castano,Calle 92 #95-8,Medellin,3669999475,sebastian.giraldocastano568@correo.com,2025-10-24,activo
72300,NIT,40782675,Miguel,Torres Giraldo,Calle 85 #115-58,Medellin,3713784325,miguel.torresgiraldo83@correo.com,2025-10-10,activo
72301,CC,67501826,Sebastian,Molina Arango,Calle 73 #70-77,Medellin,3397712058,sebastian.molinaarango26@correo.com,2023-12-26,activo
72302,CC,83925245,Paula,Diaz Osorio,Calle 96 #82-25,Bucaramanga,3402319327,paula.diazosorio104@correo.com,2025-09-04,activo
72303,CE,96162022,Carlos,Gomez Bedoya,Calle 65 #37-119,Armenia,3851929091,carlos.gomezbedoya502@correo.com,2023-12-17,activo
72304,CC,68059990,Felipe,Garcia Bedoya,Calle 68 #14-5,Cali,3681434067,felipe.garciabedoya787@correo.com,2025-07-31,activo
72305,CC,32076275,David,Sanchez Cardona,Calle 99 #45-10,Pasto,3224570118,david.sanchezcardona685@correo.com,2024-09-13,activo
72306,CC,39185405,Kevin,Castano Gomez,Calle 97 #1-96,Pasto,3652149831,kevin.castanogomez837@correo.com,2024-08-13,activo
72307,CC,21707073,David,Cardona Agudelo,Calle 109 #60-44,Cali,3010312892,david.cardonaagudelo208@correo.com,2025-04-01,activo
72308,CC,42196557,Maria,Diaz Jimenez,Calle 6 #15-72,Bogota,3152010967,maria.diazjimenez869@correo.com,2024-02-12,activo
72309,NIT,22864396,Carlos,Diaz Gomez,Calle 58 #116-95,Medellin,3411442638,carlos.diazgomez809@correo.com,2023-07-20,activo
72310,CC,73935293,Santiago,Ortiz Agudelo,Calle 77 #27-41,Pasto,3570179639,santiago.ortizagudelo872@correo.com,2024-03-15,activo
72311,CC,17107471,Sebastian,Hernandez Mejia,Calle 36 #57-53,Bogota,3878713684,sebastian.hernandezmejia430@correo.com,2023-07-12,activo
72312,CC,44741328,Natalia,Agudelo Rojas,Calle 42 #46-108,Barranquilla,3322389950,natalia.agudelorojas563@correo.com,2025-12-20,activo
72313,CE,52562447,Maria,Garcia Martinez,Calle 108 #117-62,Bogota,3664998087,maria.garciamartinez250@correo.com,2023-12-12,activo
72314,CC,39325064,Jorge,Morales Morales,Calle 58 #5-30,Medellin,3240500219,jorge.moralesmorales712@correo.com,2023-09-25,activo
72315,CC,24301059,Andrea,Quintero Bedoya,Calle 110 #83-60,Armenia,3226155825,andrea.quinterobedoya94@correo.com,2026-02-21,activo
72316,CC,29072227,Luisa,Mejia Giraldo,Calle 78 #68-95,Medellin,3842971755,luisa.mejiagiraldo202@correo.com,2024-12-09,activo
72317,TI,89107019,Sofia,Gomez Molina,Calle 46 #22-30,Bogota,3889452523,sofia.gomezmolina950@correo.com,2025-11-28,activo
72318,CC,64872980,Sara,Diaz Perez,Calle 55 #14-118,Medellin,3142027927,sara.diazperez434@correo.com,2026-02-10,activo
72319,CC,97343955,Mateo,Castano Cardona,Calle 111 #66-86,Barranquilla,3382736006,mateo.castanocardona519@correo.com,2024-10-30,activo
72320,NIT,70840088,Diana,Restrepo Agudelo,Calle 71 #111-1,Medellin,3434649613,diana.restrepoagudelo757@correo.com,2023-11-16,activo
72321,TI,76032665,Luisa,Morales Hernandez,Calle 25 #41-85,Medellin,3056241103,luisa.moraleshernandez661@correo.com,2025-11-11,activo
72322,CC,92774458,Luis,Jimenez Agudelo,Calle 6 #37-64,Cali,3032213469,luis.jimenezagudelo696@correo.com,2023-09-22,activo
72323,CC,84393973,Andres,Castro Giraldo,Calle 77 #71-97,Santa Marta,3845894598,andres.castrogiraldo20@correo.com,2024-10-26,activo
72324,CC,62404351,Valentina,Morales Arango,Calle 48 #84-60,Bogota,3486796213,valentina.moralesarango149@correo.com,2026-01-24,activo
72325,CC,75945803,Jorge,Molina Mejia,Calle 8 #94-72,Bogota,3287604513,jorge.molinamejia857@correo.com,2024-11-18,activo
72326,CC,17804885,Kevin,Morales Jimenez,Calle 3 #32-98,Cartagena,3383652618,kevin.moralesjimenez665@correo.com,2025-01-25,activo
72327,CE,37020926,Sofia,Gomez Agudelo,Calle 23 #73-115,Bogota,3408733344,sofia.gomezagudelo727@correo.com,2023-09-17,activo
72328,CC,66609814,Paola,Bedoya Ortiz,Calle 100 #88-10,Cali,3166221768,paola.bedoyaortiz787@correo.com,2026-05-20,activo
72329,CC,72162426,Paola,Lopez Ortiz,Calle 95 #36-16,Medellin,3305663931,paola.lopezortiz696@correo.com,2026-04-20,activo
72330,CC,62071624,Andrea,Gomez Mejia,Calle 81 #43-43,Medellin,3385705591,andrea.gomezmejia649@correo.com,2024-08-17,activo
72331,CC,16123672,Diana,Giraldo Jimenez,Calle 101 #10-112,Bogota,3533734633,diana.giraldojimenez964@correo.com,2024-02-05,activo
72332,NIT,78201760,Manuela,Sanchez Rodriguez,Calle 10 #8-48,Bogota,3130453882,manuela.sanchezrodriguez274@correo.com,2023-09-16,activo
72333,CC,10444147,Sofia,Mejia Lopez,Calle 37 #24-83,Cali,3756268003,sofia.mejialopez553@correo.com,2026-05-01,activo
72334,CC,23510643,Sara,Perez Castro,Calle 73 #106-29,Barranquilla,3466014323,,2024-05-18,activo
72335,CC,94435132,Luisa,Perez Bedoya,Calle 22 #5-51,Manizales,3145592879,luisa.perezbedoya831@correo.com,2024-04-11,activo
72336,CC,82128510,Alejandra,Osorio Cardona,Calle 100 #70-16,Bogota,3232419239,alejandra.osoriocardona316@correo.com,2023-09-19,activo
72337,TI,16431284,Diana,Hernandez Quintero,Calle 3 #64-111,Bogota,3975672975,diana.hernandezquintero319@correo.com,2024-11-09,activo
72338,CC,35354823,Miguel,Ramirez Sanchez,Calle 64 #40-39,Bogota,3133418339,miguel.ramirezsanchez357@correo.com,2023-11-17,activo
72339,TI,72728757,Ana,Jimenez Lopez,Calle 54 #107-109,Cartagena,3317909021,ana.jimenezlopez629@correo.com,2026-05-17,activo
72340,CC,17063838,Paula,Garcia Arango,Calle 28 #71-9,Medellin,3446689030,paula.garciaarango903@correo.com,2025-11-29,inactivo
72341,CC,83850077,Miguel,Lopez Arango,Calle 81 #15-110,Bogota,3032012499,miguel.lopezarango637@correo.com,2024-04-15,activo
72342,CC,61543839,Natalia,Garcia Diaz,Calle 94 #94-34,Armenia,3292431325,,2024-10-29,activo
72343,NIT,63304617,Andrea,Vargas Molina,Calle 46 #59-85,Barranquilla,3888853328,andrea.vargasmolina554@correo.com,2024-06-23,activo
72344,CC,68758929,Ana,Diaz Sanchez,Calle 62 #82-23,Bogota,3787171639,,2026-04-27,suspendido
72345,CC,61755360,Isabella,Ramirez Mejia,Calle 74 #22-90,Barranquilla,3605005387,,2023-11-19,activo
72346,NIT,32183251,Andres,Bedoya Vargas,Calle 60 #89-118,Bogota,3267414986,,2024-01-05,activo
72347,CC,30312434,Nicolas,Mejia Ramirez,Calle 113 #72-18,Bogota,3108107755,nicolas.mejiaramirez556@correo.com,2025-10-24,activo
72348,CC,79577728,Alejandra,Lopez Rojas,Calle 86 #3-6,Armenia,3982777708,alejandra.lopezrojas133@correo.com,2024-05-28,activo
72349,CC,96656697,Jorge,Rodriguez Mejia,Calle 44 #99-103,Bogota,3914919194,jorge.rodriguezmejia577@correo.com,2025-02-24,activo
72350,CE,63662286,Andres,Morales Agudelo,Calle 18 #57-15,Cartagena,3938202767,andres.moralesagudelo136@correo.com,2025-08-13,activo
72351,NIT,28738159,Yuliana,Jimenez Vargas,Calle 3 #75-7,Cucuta,3325248489,yuliana.jimenezvargas539@correo.com,2024-10-26,inactivo
72352,CC,22124463,Miguel,Rodriguez Castano,Calle 74 #106-44,Bogota,3060947857,miguel.rodriguezcastano295@correo.com,2024-05-07,activo
72353,NIT,18324672,Santiago,Lopez Molina,Calle 81 #88-1,Barranquilla,3028096689,santiago.lopezmolina971@correo.com,2025-06-24,inactivo
72354,NIT,79790679,Sara,Agudelo Lopez,Calle 67 #11-44,Bucaramanga,3745819056,sara.agudelolopez99@correo.com,2024-04-08,activo
72355,CC,66266833,Luis,Hernandez Diaz,Calle 27 #90-31,Barranquilla,3079330806,luis.hernandezdiaz37@correo.com,2024-12-24,activo
72356,CC,32133645,Nicolas,Sanchez Vargas,Calle 32 #61-16,Medellin,3818317330,nicolas.sanchezvargas443@correo.com,2025-10-04,activo
72357,CC,11577679,Mateo,Ortiz Castano,Calle 58 #10-11,Cucuta,3807403277,mateo.ortizcastano106@correo.com,2024-01-25,activo
72358,CC,91861820,Yuliana,Gomez Mejia,Calle 116 #99-104,Santa Marta,3501235240,yuliana.gomezmejia507@correo.com,2025-05-21,activo
72359,CC,72582817,Andrea,Bedoya Gomez,Calle 92 #110-9,Bogota,3434392362,andrea.bedoyagomez978@correo.com,2023-10-12,activo
72360,CC,43804206,Camilo,Jimenez Lopez,Calle 90 #77-116,Bogota,3645986633,camilo.jimenezlopez501@correo.com,2025-03-13,activo
72361,CE,38894148,Valentina,Mejia Perez,Calle 16 #62-8,Pereira,3521922305,valentina.mejiaperez48@correo.com,2026-03-07,activo
72362,NIT,54971305,Manuela,Molina Vargas,Calle 64 #82-93,Pasto,3485664662,manuela.molinavargas802@correo.com,2025-07-27,activo
72363,CC,18020535,Sara,Hernandez Castro,Calle 42 #94-33,Barranquilla,3691099686,,2024-12-10,suspendido
72364,CC,58105706,Jose,Castano Osorio,Calle 72 #35-1,Cali,3995356289,jose.castanoosorio673@correo.com,2024-06-09,activo
72365,CC,86885605,Diana,Morales Castano,Calle 1 #74-83,Medellin,3633541958,diana.moralescastano110@correo.com,2024-06-14,activo
72366,CC,30850811,Ana,Jimenez Mejia,Calle 67 #88-39,Cali,3447784491,ana.jimenezmejia180@correo.com,2026-03-06,activo
72367,CC,46862859,Julian,Gomez Ramirez,Calle 7 #35-87,Cali,3688804633,julian.gomezramirez296@correo.com,2024-06-04,activo
72368,CC,16070284,Jose,Mejia Sanchez,Calle 21 #51-108,Cali,3347196253,,2024-01-04,suspendido
72369,NIT,75932041,Andrea,Vargas Vargas,Calle 9 #22-77,Ibague,3915112124,,2025-05-11,activo
72370,CC,61800059,Alejandra,Castro Morales,Calle 15 #34-106,Barranquilla,3156876883,alejandra.castromorales963@correo.com,2026-01-23,activo
72371,CC,13164608,Ana,Rodriguez Osorio,Calle 14 #106-33,Bogota,3211394159,ana.rodriguezosorio727@correo.com,2023-09-17,activo
72372,CC,36449421,Tatiana,Torres Lopez,Calle 22 #10-115,Bogota,3109148141,tatiana.torreslopez726@correo.com,2026-04-13,activo
72373,CC,25721218,Santiago,Giraldo Castro,Calle 41 #109-102,Cali,3512217198,santiago.giraldocastro534@correo.com,2023-11-02,inactivo
72374,CC,20249585,Tatiana,Molina Agudelo,Calle 69 #60-80,Ibague,3841951215,tatiana.molinaagudelo783@correo.com,2024-08-01,activo
72375,CC,81237603,Andres,Jimenez Quintero,Calle 81 #48-66,Medellin,3762042577,andres.jimenezquintero526@correo.com,2025-03-05,activo
72376,CC,91126407,Miguel,Lopez Lopez,Calle 52 #11-17,Cartagena,3011101886,miguel.lopezlopez963@correo.com,2025-03-02,activo
72377,CE,75572046,Luis,Bedoya Ramirez,Calle 85 #28-79,Manizales,3313893773,luis.bedoyaramirez742@correo.com,2025-06-21,activo
72378,CC,60415836,Yuliana,Hernandez Cardona,Calle 114 #113-56,Medellin,3830762088,yuliana.hernandezcardona929@correo.com,2026-03-12,activo
72379,CC,66433706,Paula,Martinez Giraldo,Calle 5 #20-8,Bogota,3174479078,,2024-11-25,activo
72380,CC,89920020,Andrea,Castro Cardona,Calle 20 #67-7,Pasto,3197459099,andrea.castrocardona771@correo.com,2026-04-16,suspendido
72381,NIT,53202322,Daniel,Quintero Giraldo,Calle 113 #83-36,Cali,3437495322,daniel.quinterogiraldo238@correo.com,2025-03-22,activo
72382,CC,40537036,Jorge,Rojas Bedoya,Calle 52 #112-12,Bogota,3193183446,,2024-05-17,inactivo
72383,TI,19765814,Diana,Jimenez Molina,Calle 49 #83-81,Medellin,3212791142,diana.jimenezmolina713@correo.com,2023-09-24,activo
72384,CE,40333636,Valentina,Restrepo Perez,Calle 11 #14-35,Bogota,3733452097,valentina.restrepoperez454@correo.com,2025-07-10,activo
72385,CC,15368881,Natalia,Ortiz Vargas,Calle 95 #97-72,Villavicencio,3339549461,natalia.ortizvargas965@correo.com,2024-10-12,activo
72386,CC,60159599,Mateo,Hernandez Jimenez,Calle 32 #96-62,Cartagena,3425405554,mateo.hernandezjimenez734@correo.com,2024-09-09,activo
72387,CC,33033381,Santiago,Martinez Ramirez,Calle 56 #14-64,Bogota,3145991578,santiago.martinezramirez486@correo.com,2024-05-26,activo
72388,CC,56112901,Catalina,Bedoya Diaz,Calle 98 #26-98,Bogota,3396083666,catalina.bedoyadiaz659@correo.com,2024-09-14,activo
72389,CC,11828640,Kevin,Jimenez Cardona,Calle 107 #99-6,Cartagena,3471149695,kevin.jimenezcardona407@correo.com,2025-06-13,activo
72390,CC,68992461,Nicolas,Hernandez Agudelo,Calle 40 #30-64,Bogota,3269021078,nicolas.hernandezagudelo92@correo.com,2024-05-27,inactivo
72391,NIT,28476470,Valentina,Rodriguez Agudelo,Calle 51 #66-15,Bucaramanga,3915642213,valentina.rodriguezagudelo873@correo.com,2023-08-29,activo
72392,NIT,94603395,Ana,Vargas Hernandez,Calle 68 #100-23,Ibague,3533286816,ana.vargashernandez268@correo.com,2024-08-26,activo
72393,CC,81156820,Sebastian,Hernandez Agudelo,Calle 76 #78-33,Cali,3828812030,sebastian.hernandezagudelo430@correo.com,2025-04-23,activo
72394,CE,85616506,Paola,Gomez Giraldo,Calle 83 #54-66,Monteria,3214569357,paola.gomezgiraldo594@correo.com,2025-05-18,inactivo
