id_agente,nombre,apellido,documento,cargo,telefono,email,fecha_ingreso,estado_agente,id_equipo,id_departamento
481,Sara,Vargas Vargas,51172263,asesor_servicio,3184468997,agente481@empresa.com,2022-10-29,activo,11,5
482,Alejandra,Molina Giraldo,60882034,asesor_servicio,3409671731,agente482@empresa.com,2021-05-27,activo,1,1
483,Camilo,Castano Hernandez,37309319,asesor_comercial,3612201644,agente483@empresa.com,2024-08-21,activo,7,3
484,Diana,Morales Rojas,31656208,asesor_servicio,3037060462,agente484@empresa.com,2023-08-10,vacaciones,2,1
485,Isabella,Castano Cardona,44125309,asesor_comercial,3459493829,agente485@empresa.com,2023-05-20,activo,7,3
486,Juan,Arango Arango,62752907,asesor_servicio,3868101284,agente486@empresa.com,2025-04-13,activo,4,2
487,Yuliana,Giraldo Agudelo,89906176,asesor_servicio,3594967899,agente487@empresa.com,2023-09-10,activo,2,1
488,Isabella,Gomez Restrepo,31087448,asesor_servicio,3515587087,agente488@empresa.com,2023-12-01,vacaciones,5,2
489,Manuela,Rodriguez Arango,94189645,asesor_servicio,3565331695,agente489@empresa.com,2024-12-27,activo,11,5
490,Daniel,Garcia Ramirez,34496910,asesor_servicio,3802782020,agente490@empresa.com,2022-10-01,inactivo,3,1
491,Sebastian,Gomez Perez,98143573,asesor_servicio,3540119919,agente491@empresa.com,2025-06-22,vacaciones,4,2
492,Camilo,Morales Arango,13020029,asesor_comercial,3782486472,agente492@empresa.com,2025-05-05,activo,10,4
493,Maria,Morales Vargas,12077129,asesor_servicio,3988145864,agente493@empresa.com,2025-08-31,vacaciones,11,5
494,Sebastian,Ramirez Gomez,58163849,asesor_servicio,3216030829,agente494@empresa.com,2022-03-17,inactivo,2,1
495,Camilo,Vargas Mejia,19433148,asesor_servicio,3691315259,agente495@empresa.com,2021-08-19,activo,3,1
496,Valentina,Bedoya Rodriguez,75591261,asesor_servicio,3906960602,agente496@empresa.com,2026-05-10,inactivo,3,1
497,David,Cardona Cardona,85241395,asesor_servicio,3773499880,agente497@empresa.com,2024-03-06,vacaciones,2,1
498,Ana,Cardona Castro,98171698,asesor_servicio,3334958632,agente498@empresa.com,2023-06-01,activo,3,1
499,Yuliana,Ramirez Giraldo,29442368,asesor_servicio,3707306815,agente499@empresa.com,2024-12-16,inactivo,3,1
500,Tatiana,Molina Martinez,82658976,asesor_servicio,3523021620,agente500@empresa.com,2025-10-09,vacaciones,6,2
501,Jorge,Ortiz Hernandez,61556842,asesor_comercial,3271146481,agente501@empresa.com,2024-08-16,vacaciones,10,4
502,Manuela,Cardona Martinez,79705026,asesor_servicio,3755785229,agente502@empresa.com,2025-08-31,activo,5,2
503,Santiago,Hernandez Jimenez,12518144,asesor_comercial,3442729819,agente503@empresa.com,2025-07-30,inactivo,8,3
504,Luis,Molina Vargas,71009358,asesor_servicio,3463671964,agente504@empresa.com,2026-05-15,vacaciones,4,2
505,Luis,Bedoya Bedoya,35862266,asesor_comercial,3309555910,agente505@empresa.com,2021-07-01,activo,9,4
506,Luis,Castano Martinez,65033958,asesor_servicio,3005244572,agente506@empresa.com,2023-03-21,vacaciones,3,1
507,Diana,Morales Castro,16992965,asesor_servicio,3082136118,agente507@empresa.com,2021-12-26,vacaciones,5,2
508,Nicolas,Arango Molina,78952099,asesor_comercial,3565887672,agente508@empresa.com,2023-09-14,activo,10,4
509,Paola,Lopez Castro,37021390,asesor_servicio,3124242297,agente509@empresa.com,2023-08-21,activo,2,1
510,Alejandra,Diaz Hernandez,60982866,asesor_servicio,3883319701,agente510@empresa.com,2023-10-28,activo,4,2
511,Jorge,Perez Martinez,86438921,asesor_servicio,3928375727,agente511@empresa.com,2021-08-26,activo,6,2
512,Luisa,Rodriguez Bedoya,63975925,asesor_comercial,3167247767,agente512@empresa.com,2022-09-11,inactivo,8,3
513,Sebastian,Morales Bedoya,16852376,asesor_comercial,3475262839,agente513@empresa.com,2025-05-19,activo,9,4
514,Carolina,Hernandez Lopez,57015046,asesor_comercial,3236560471,agente514@empresa.com,2025-04-08,activo,9,4
515,Santiago,Garcia Bedoya,81702590,asesor_servicio,3176641661,agente515@empresa.com,2021-09-07,vacaciones,11,5
516,Alejandra,Morales Morales,95012346,asesor_servicio,3899010353,agente516@empresa.com,2025-06-21,vacaciones,2,1
517,Maria,Diaz Vargas,20631674,asesor_comercial,3346296762,agente517@empresa.com,2025-10-23,activo,9,4
518,Paula,Quintero Torres,54212179,asesor_servicio,3917606254,agente518@empresa.com,2026-03-23,inactivo,1,1
519,Yuliana,Agudelo Ortiz,56270543,asesor_servicio,3066240607,agente519@empresa.com,2021-04-30,activo,6,2
520,Santiago,Bedoya Torres,46793232,asesor_servicio,3575950492,agente520@empresa.com,2024-12-31,inactivo,6,2
521,Luisa,Mejia Agudelo,19264912,asesor_servicio,3080830732,agente521@empresa.com,2025-05-17,activo,2,1
522,Juan,Hernandez Agudelo,36150652,asesor_comercial,3022607891,agente522@empresa.com,2022-07-01,activo,8,3
523,Laura,Castano Morales,77842167,asesor_comercial,3125893614,agente523@empresa.com,2023-05-05,activo,8,3
524,Paola,Gomez Mejia,49190687,asesor_comercial,3534963103,agente524@empresa.com,2022-01-04,inactivo,10,4
525,Yuliana,Morales Giraldo,79421128,asesor_servicio,3030687840,agente525@empresa.com,2024-05-11,vacaciones,11,5
526,Kevin,Bedoya Garcia,33968901,asesor_servicio,3266349236,agente526@empresa.com,2023-02-04,activo,1,1
527,Sebastian,Ramirez Martinez,19785724,asesor_servicio,3704538933,agente527@empresa.com,2024-02-03,activo,12,5
528,Tatiana,Torres Morales,12472100,asesor_comercial,3091361607,agente528@empresa.com,2021-12-03,activo,9,4
529,Camilo,Arango Gomez,30167130,asesor_comercial,3689304588,agente529@empresa.com,2025-07-12,activo,9,4
530,Alejandra,Hernandez Ramirez,99280800,asesor_servicio,3267498197,agente530@empresa.com,2024-12-04,activo,1,1
531,Natalia,Gomez Sanchez,68790489,asesor_comercial,3443802835,agente531@empresa.com,2022-09-26,activo,7,3
532,Diana,Perez Rodriguez,57497689,asesor_servicio,3921811194,agente532@empresa.com,2025-03-04,activo,1,1
533,Jorge,Giraldo Molina,40466820,asesor_servicio,3788792767,agente533@empresa.com,2023-08-19,vacaciones,1,1
534,Carlos,Molina Cardona,87723745,asesor_servicio,3372628189,agente534@empresa.com,2022-03-19,activo,2,1
535,Nicolas,Perez Cardona,67972013,asesor_servicio,3898677155,agente535@empresa.com,2022-05-08,activo,6,2
536,Andrea,Quintero Perez,33741943,asesor_servicio,3154674766,agente536@empresa.com,2022-09-22,activo,3,1
537,Valentina,Martinez Rojas,46991246,asesor_servicio,3539477401,agente537@empresa.com,2025-04-29,activo,2,1
538,Natalia,Gomez Vargas,81770891,asesor_comercial,3527583969,agente538@empresa.com,2022-02-17,activo,8,3
539,David,Rodriguez Martinez,50970188,asesor_servicio,3048747778,agente539@empresa.com,2022-09-21,activo,2,1
540,Julian,Gomez Lopez,54247519,asesor_servicio,3530340123,agente540@empresa.com,2024-11-03,activo,4,2
541,Juan,Castano Rodriguez,16643861,asesor_servicio,3697467894,agente541@empresa.com,2025-05-07,activo,12,5
542,Andres,Quintero Rojas,14127808,asesor_servicio,3466304106,agente542@empresa.com,2025-03-09,inactivo,11,5
543,Miguel,Agudelo Jimenez,38625843,asesor_servicio,3729809785,agente543@empresa.com,2021-10-26,activo,1,1
544,David,Mejia Molina,96994365,asesor_servicio,3414818935,agente544@empresa.com,2023-05-01,inactivo,1,1
545,Valentina,Castro Gomez,81226619,asesor_comercial,3015258954,agente545@empresa.com,2021-06-12,activo,8,3
546,Sara,Sanchez Sanchez,24937051,asesor_servicio,3966855304,agente546@empresa.com,2021-12-27,activo,4,2
547,Luisa,Ortiz Lopez,65830231,asesor_comercial,3640917605,agente547@empresa.com,2022-08-25,activo,7,3
548,Kevin,Bedoya Sanchez,90296482,asesor_comercial,3643682509,agente548@empresa.com,2025-08-06,inactivo,10,4
549,Julian,Sanchez Bedoya,12899136,asesor_servicio,3684097853,agente549@empresa.com,2021-06-01,inactivo,5,2
550,Santiago,Castro Jimenez,76441823,asesor_servicio,3687337512,agente550@empresa.com,2025-08-23,activo,4,2
551,Valentina,Mejia Jimenez,28346199,asesor_servicio,3692081844,agente551@empresa.com,2025-12-18,activo,3,1
552,Jorge,Cardona Gomez,83416785,asesor_servicio,3472389448,agente552@empresa.com,2022-02-05,activo,2,1
553,Paola,Lopez Torres,14194654,asesor_comercial,3344473910,agente553@empresa.com,2022-08-15,activo,7,3
554,Alejandra,Cardona Restrepo,64436239,asesor_servicio,3818693974,agente554@empresa.com,2024-10-02,inactivo,6,2
555,Paula,Hernandez Rodriguez,97810097,asesor_servicio,3832127045,agente555@empresa.com,2024-07-08,activo,11,5
556,Sebastian,Hernandez Garcia,98642578,asesor_comercial,3139461974,agente556@empresa.com,2026-03-30,activo,9,4
557,Laura,Mejia Castro,19921993,asesor_servicio,3115709587,agente557@empresa.com,2021-10-31,activo,5,2
558,Natalia,Perez Giraldo,38542427,asesor_servicio,3619533643,agente558@empresa.com,2022-02-04,activo,3,1
559,Sofia,Castro Arango,74675886,asesor_comercial,3201472846,agente559@empresa.com,2023-08-15,activo,7,3
560,Yuliana,Ortiz Vargas,39033514,asesor_servicio,3042770255,agente560@empresa.com,2024-09-22,vacaciones,1,1
561,Mateo,Cardona Restrepo,63157860,asesor_servicio,3217539035,agente561@empresa.com,2026-05-15,activo,11,5
562,Isabella,Sanchez Castano,58878432,asesor_servicio,3673966781,agente562@empresa.com,2023-05-30,activo,11,5
563,Carlos,Morales Diaz,80649247,asesor_servicio,3863859434,agente563@empresa.com,2024-05-14,vacaciones,3,1
564,Jorge,Restrepo Restrepo,88900244,asesor_comercial,3776884249,agente564@empresa.com,2025-10-03,activo,8,3
565,Santiago,Molina Diaz,30764186,asesor_servicio,3024345952,agente565@empresa.com,2024-02-02,inactivo,12,5
566,Miguel,Giraldo Castano,53328958,asesor_comercial,3220742252,agente566@empresa.com,2021-10-23,activo,8,3
567,Luisa,Garcia Giraldo,87924152,asesor_comercial,3565995104,agente567@empresa.com,2023-02-20,activo,10,4
568,Maria,Gomez Martinez,12581718,asesor_servicio,3647059298,agente568@empresa.com,2025-05-02,activo,3,1
569,Andrea,Rodriguez Rojas,37464759,asesor_servicio,3647245973,agente569@empresa.com,2023-09-27,activo,4,2
570,Jose,Morales Hernandez,52729544,asesor_servicio,3144683018,agente570@empresa.com,2023-04-12,vacaciones,1,1
571,Felipe,Hernandez Agudelo,29895803,asesor_servicio,3256570773,agente571@empresa.com,2025-01-24,activo,2,1
572,Luis,Molina Lopez,47972584,asesor_servicio,3781280819,agente572@empresa.com,2024-09-01,activo,2,1
573,Diana,Ortiz Osorio,32197216,asesor_servicio,3606373462,agente573@empresa.com,2024-09-16,activo,12,5
574,Julian,Lopez Restrepo,79726647,asesor_servicio,3461896991,agente574@empresa.com,2024-12-08,activo,6,2
575,Miguel,Molina Morales,68247158,asesor_comercial,3159834981,agente575@empresa.com,2025-12-04,inactivo,9,4
576,Manuela,Morales Gomez,70941680,asesor_comercial,3928738422,agente576@empresa.com,2023-08-09,activo,9,4
577,Paula,Hernandez Ortiz,90781309,asesor_servicio,3063604548,agente577@empresa.com,2022-04-09,inactivo,2,1
578,Sofia,Perez Bedoya,79503433,asesor_servicio,3560183023,agente578@empresa.com,2025-06-05,vacaciones,5,2
579,Luisa,Morales Torres,68886248,asesor_servicio,3212690482,agente579@empresa.com,2025-05-08,activo,11,5
580,Luis,Bedoya Ramirez,46412859,asesor_servicio,3600093047,agente580@empresa.com,2025-08-11,activo,12,5
581,Jorge,Perez Giraldo,43053241,asesor_servicio,3957478185,agente581@empresa.com,2022-11-15,activo,2,1
582,Ana,Mejia Bedoya,13150243,asesor_servicio,3891181215,agente582@empresa.com,2025-01-04,activo,3,1
583,Manuela,Lopez Molina,57498115,asesor_comercial,3268040469,agente583@empresa.com,2021-07-30,activo,8,3
584,Tatiana,Molina Morales,77888086,asesor_servicio,3543746529,agente584@empresa.com,2024-05-13,vacaciones,2,1
585,Tatiana,Diaz Rodriguez,71145794,asesor_comercial,3750043821,agente585@empresa.com,2023-05-25,activo,9,4
586,Valentina,Perez Molina,60383744,asesor_servicio,3619776207,agente586@empresa.com,2026-04-18,vacaciones,2,1
587,Jose,Bedoya Agudelo,12540600,asesor_servicio,3118588799,agente587@empresa.com,2022-07-23,activo,2,1
588,Andres,Agudelo Lopez,96160922,asesor_servicio,3455675619,agente588@empresa.com,2024-08-07,inactivo,5,2
589,Miguel,Morales Perez,76460510,asesor_servicio,3523435806,agente589@empresa.com,2025-11-25,inactivo,4,2
590,Isabella,Agudelo Vargas,52276878,asesor_comercial,3947422471,agente590@empresa.com,2022-12-19,activo,9,4
591,Valentina,Vargas Molina,51789062,asesor_comercial,3007354683,agente591@empresa.com,2023-10-13,activo,7,3
592,Natalia,Vargas Bedoya,22948199,asesor_servicio,3387751092,agente592@empresa.com,2022-11-24,vacaciones,5,2
593,Andres,Restrepo Morales,49339678,asesor_comercial,3437615676,agente593@empresa.com,2022-10-05,activo,8,3
594,Mateo,Lopez Quintero,82015854,asesor_servicio,3321223830,agente594@empresa.com,2024-06-28,activo,2,1
595,Catalina,Castro Martinez,35772620,asesor_comercial,3076501002,agente595@empresa.com,2021-11-20,inactivo,9,4
596,Yuliana,Ortiz Garcia,63823668,asesor_servicio,3177220217,agente596@empresa.com,2026-03-12,activo,5,2
597,Miguel,Torres Restrepo,11707153,asesor_servicio,3917339387,agente597@empresa.com,2026-05-05,vacaciones,4,2
598,Sebastian,Agudelo Castano,82835578,asesor_servicio,3459987613,agente598@empresa.com,2023-05-08,inactivo,2,1
599,Sofia,Molina Ortiz,21163101,asesor_comercial,3916887717,agente599@empresa.com,2021-06-30,activo,9,4
600,Andrea,Giraldo Morales,17783040,asesor_servicio,3851356699,agente600@empresa.com,2025-02-14,activo,11,5
601,Maria,Arango Garcia,93227660,asesor_servicio,3277059109,agente601@empresa.com,2025-01-09,inactivo,1,1
602,Tatiana,Perez Quintero,73003854,asesor_servicio,3718671600,agente602@empresa.com,2023-09-13,vacaciones,6,2
603,Yuliana,Sanchez Arango,96323203,asesor_servicio,3294365341,agente603@empresa.com,2021-09-25,activo,1,1
604,Paula,Mejia Restrepo,94696910,asesor_servicio,3410427249,agente604@empresa.com,2021-05-19,inactivo,4,2
605,Sara,Gomez Vargas,92020221,asesor_servicio,3382410828,agente605@empresa.com,2022-05-18,vacaciones,3,1
606,Maria,Agudelo Rodriguez,60260495,asesor_comercial,3275217564,agente606@empresa.com,2021-09-08,activo,7,3
607,Catalina,Sanchez Restrepo,38607295,asesor_servicio,3914586024,agente607@empresa.com,2024-10-21,activo,4,2
608,Andres,Giraldo Giraldo,59099401,asesor_servicio,3600974900,agente608@empresa.com,2024-09-28,activo,5,2
609,Natalia,Garcia Garcia,11857479,asesor_comercial,3828015407,agente609@empresa.com,2023-03-23,activo,9,4
610,Juan,Agudelo Restrepo,88167383,asesor_servicio,3211613815,agente610@empresa.com,2023-09-26,activo,5,2
611,Nicolas,Lopez Giraldo,42005340,asesor_servicio,3775401388,agente611@empresa.com,2022-04-22,activo,5,2
612,Tatiana,Sanchez Castano,32140998,asesor_servicio,3711516606,agente612@empresa.com,2022-07-19,activo,2,1
613,Mateo,Castano Restrepo,66676518,asesor_comercial,3045626151,agente613@empresa.com,2022-01-23,vacaciones,9,4
614,Julian,Perez Lopez,85669592,asesor_servicio,3736138978,agente614@empresa.com,2023-10-23,vacaciones,3,1
615,David,Gomez Rojas,82311432,asesor_servicio,3511777030,agente615@empresa.com,2024-08-30,activo,6,2
616,Santiago,Rodriguez Garcia,13821398,asesor_servicio,3785191994,agente616@empresa.com,2025-12-26,vacaciones,1,1
617,Paola,Diaz Torres,99044425,asesor_servicio,3963135498,agente617@empresa.com,2026-05-10,activo,4,2
618,Nicolas,Rodriguez Giraldo,19318412,asesor_servicio,3445498397,agente618@empresa.com,2024-01-14,activo,5,2
619,Santiago,Morales Lopez,76991041,asesor_servicio,3931230933,agente619@empresa.com,2022-11-08,activo,6,2
620,David,Ramirez Agudelo,80015426,asesor_comercial,3149640177,agente620@empresa.com,2022-10-23,activo,7,3
621,Juan,Garcia Giraldo,91304639,asesor_servicio,3271851862,agente621@empresa.com,2021-11-02,activo,2,1
622,Tatiana,Ramirez Restrepo,98141921,asesor_servicio,3571566523,agente622@empresa.com,2024-01-19,vacaciones,6,2
623,Yuliana,Lopez Mejia,84373584,asesor_servicio,3351271309,agente623@empresa.com,2025-08-02,inactivo,3,1
624,Camilo,Castro Sanchez,49839587,asesor_servicio,3692287886,agente624@empresa.com,2021-06-06,inactivo,12,5
625,Julian,Martinez Molina,82955592,asesor_servicio,3863416506,agente625@empresa.com,2024-11-16,vacaciones,6,2
626,Carlos,Jimenez Ortiz,57383425,asesor_servicio,3955892182,agente626@empresa.com,2023-07-24,activo,2,1
627,Laura,Restrepo Vargas,81806440,asesor_servicio,3976807167,agente627@empresa.com,2024-01-09,vacaciones,2,1
628,Alejandra,Castro Giraldo,38465375,asesor_servicio,3239277858,agente628@empresa.com,2024-05-21,activo,1,1
629,Miguel,Castro Hernandez,48951292,asesor_servicio,3294808337,agente629@empresa.com,2024-07-01,activo,5,2
630,Luis,Sanchez Torres,64799376,asesor_servicio,3116764123,agente630@empresa.com,2023-10-31,inactivo,3,1
631,Juan,Vargas Cardona,77086794,asesor_servicio,3165003911,agente631@empresa.com,2022-04-14,activo,5,2
632,Kevin,Molina Diaz,98974638,asesor_comercial,3665930298,agente632@empresa.com,2023-06-01,activo,10,4
633,Isabella,Sanchez Jimenez,37481435,asesor_servicio,3193337335,agente633@empresa.com,2021-11-19,activo,1,1
634,Mateo,Ortiz Castano,74999284,asesor_servicio,3181904785,agente634@empresa.com,2024-06-14,activo,2,1
635,Kevin,Bedoya Mejia,43135314,asesor_servicio,3500698997,agente635@empresa.com,2021-07-30,activo,4,2
636,Andres,Castano Agudelo,38575566,asesor_comercial,3776319391,agente636@empresa.com,2021-10-10,vacaciones,7,3
637,Andrea,Garcia Rodriguez,38450648,asesor_servicio,3407900960,agente637@empresa.com,2022-02-06,activo,12,5
638,Mateo,Arango Vargas,61476297,asesor_servicio,3062403955,agente638@empresa.com,2023-02-08,vacaciones,3,1
639,Tatiana,Ortiz Castano,17668510,asesor_servicio,3875883170,agente639@empresa.com,2023-06-09,inactivo,1,1
640,Felipe,Gomez Bedoya,20296282,asesor_servicio,3765457200,agente640@empresa.com,2025-01-01,activo,1,1
641,Felipe,Jimenez Martinez,32869756,asesor_comercial,3799288184,agente641@empresa.com,2024-04-28,vacaciones,8,3
642,Daniel,Rodriguez Sanchez,64198887,asesor_comercial,3842754677,agente642@empresa.com,2023-06-20,vacaciones,9,4
643,Juan,Morales Sanchez,14499788,asesor_servicio,3009071218,agente643@empresa.com,2022-09-03,activo,4,2
644,Camilo,Restrepo Sanchez,60732942,asesor_comercial,3625176913,agente644@empresa.com,2025-01-10,inactivo,8,3
645,Valentina,Agudelo Gomez,36767273,asesor_comercial,3849126181,agente645@empresa.com,2021-05-04,inactivo,7,3
646,Maria,Lopez Ortiz,97524482,asesor_comercial,3877731425,agente646@empresa.com,2021-05-19,vacaciones,10,4
647,Yuliana,Castro Rojas,71584451,asesor_comercial,3165035572,agente647@empresa.com,2024-03-26,inactivo,9,4
648,Miguel,Agudelo Hernandez,54343708,asesor_comercial,3247664393,agente648@empresa.com,2022-04-04,activo,8,3
649,Daniel,Rodriguez Diaz,85201717,asesor_comercial,3045594002,agente649@empresa.com,2021-12-27,activo,9,4
650,Yuliana,Morales Martinez,53236193,asesor_servicio,3975320232,agente650@empresa.com,2023-09-29,inactivo,3,1
651,Ana,Perez Arango,83757777,asesor_servicio,3648952669,agente651@empresa.com,2024-09-04,activo,4,2
652,Mateo,Perez Garcia,14272677,asesor_comercial,3425475225,agente652@empresa.com,2024-11-02,inactivo,7,3
653,Catalina,Morales Osorio,99289126,asesor_servicio,3676809800,agente653@empresa.com,2024-02-02,activo,1,1
654,Miguel,Gomez Osorio,65915946,asesor_servicio,3439997040,agente654@empresa.com,2022-12-29,activo,6,2
655,Nicolas,Castro Castro,71705306,asesor_servicio,3799808884,agente655@empresa.com,2021-06-23,vacaciones,4,2
656,Paula,Torres Lopez,56347653,asesor_servicio,3591125020,agente656@empresa.com,2021-12-25,vacaciones,6,2
657,Andrea,Martinez Torres,37601944,asesor_comercial,3482760058,agente657@empresa.com,2024-03-11,activo,8,3
658,Diana,Sanchez Martinez,55190716,asesor_servicio,3329847623,agente658@empresa.com,2024-11-02,activo,3,1
659,Manuela,Diaz Sanchez,58329618,asesor_comercial,3293926007,agente659@empresa.com,2022-12-11,vacaciones,7,3
660,Paula,Gomez Vargas,29789071,asesor_comercial,3022556756,agente660@empresa.com,2024-01-06,activo,7,3
661,Isabella,Hernandez Vargas,19031868,asesor_servicio,3635509421,agente661@empresa.com,2025-09-04,activo,4,2
662,Sara,Bedoya Cardona,32062609,asesor_comercial,3313138348,agente662@empresa.com,2025-07-24,activo,7,3
663,Paola,Osorio Osorio,46902392,asesor_servicio,3604152292,agente663@empresa.com,2024-12-12,vacaciones,2,1
664,Carolina,Restrepo Ramirez,43823219,asesor_servicio,3680459114,agente664@empresa.com,2021-08-23,vacaciones,11,5
665,Mateo,Martinez Arango,77889151,asesor_servicio,3374957499,agente665@empresa.com,2023-01-09,inactivo,1,1
666,Juan,Diaz Rojas,17815613,asesor_servicio,3247075355,agente666@empresa.com,2022-09-01,activo,1,1
667,Laura,Jimenez Castano,80303644,asesor_servicio,3111777563,agente667@empresa.com,2022-10-15,activo,5,2
668,Jorge,Morales Vargas,63360131,asesor_comercial,3113323721,agente668@empresa.com,2026-04-11,activo,8,3
669,Alejandra,Hernandez Mejia,42712355,asesor_comercial,3761343073,agente669@empresa.com,2024-02-27,activo,9,4
670,Sofia,Castro Cardona,46818169,asesor_servicio,3788265793,agente670@empresa.com,2021-12-08,activo,1,1
671,Julian,Molina Bedoya,29879182,asesor_servicio,3559292472,agente671@empresa.com,2021-11-02,inactivo,3,1
672,Ana,Bedoya Ortiz,13168871,asesor_servicio,3290972997,agente672@empresa.com,2021-10-26,activo,5,2
673,Valentina,Morales Lopez,99848704,asesor_servicio,3441321407,agente673@empresa.com,2024-02-04,activo,12,5
674,Jorge,Garcia Arango,97304803,asesor_comercial,3759317913,agente674@empresa.com,2021-12-10,activo,7,3
675,Tatiana,Lopez Martinez,71255537,asesor_servicio,3289859914,agente675@empresa.com,2021-12-13,activo,1,1
676,Ana,Agudelo Molina,54148066,asesor_comercial,3538803697,agente676@empresa.com,2022-06-05,activo,7,3
677,Ana,Osorio Diaz,61914860,asesor_servicio,3353950365,agente677@empresa.com,2023-11-24,vacaciones,3,1
678,Isabella,Sanchez Giraldo,46843450,asesor_servicio,3518542446,agente678@empresa.com,2025-04-06,vacaciones,4,2
679,Daniel,Agudelo Ramirez,73673696,asesor_servicio,3734008034,agente679@empresa.com,2024-05-26,activo,4,2
680,Sara,Gomez Ramirez,43436414,asesor_servicio,3214383122,agente680@empresa.com,2025-10-16,activo,3,1
681,Daniel,Sanchez Perez,44793453,asesor_comercial,3689769307,agente681@empresa.com,2021-08-05,activo,9,4
682,Laura,Cardona Molina,14399805,asesor_comercial,3554540187,agente682@empresa.com,2024-06-14,activo,10,4
683,Paula,Rojas Cardona,20512128,asesor_servicio,3172932693,agente683@empresa.com,2025-06-20,vacaciones,5,2
684,Andres,Lopez Martinez,54587047,asesor_servicio,3675927355,agente684@empresa.com,2023-03-09,activo,1,1
685,Isabella,Jimenez Rojas,85158705,asesor_comercial,3008746134,agente685@empresa.com,2023-10-05,inactivo,7,3
686,Diana,Hernandez Restrepo,79835887,asesor_comercial,3175560174,agente686@empresa.com,2023-02-06,activo,7,3
687,Valentina,Agudelo Gomez,58272500,asesor_servicio,3215586859,agente687@empresa.com,2025-09-19,inactivo,6,2
688,Camilo,Ortiz Ortiz,72852335,asesor_comercial,3091196737,agente688@empresa.com,2021-04-27,activo,7,3
689,Santiago,Torres Perez,44495669,asesor_servicio,3764158770,agente689@empresa.com,2023-08-27,activo,3,1
690,Daniel,Restrepo Osorio,30930056,asesor_servicio,3327580655,agente690@empresa.com,2024-01-19,activo,6,2
691,Ana,Diaz Rodriguez,62710364,asesor_comercial,3414899563,agente691@empresa.com,2023-01-14,inactivo,7,3
692,Miguel,Ramirez Rodriguez,48487677,asesor_servicio,3966792073,agente692@empresa.com,2024-08-24,vacaciones,2,1
693,Luis,Ramirez Torres,61266156,asesor_comercial,3918865516,agente693@empresa.com,2026-04-18,activo,7,3
694,Sofia,Garcia Giraldo,18692221,asesor_comercial,3839138085,agente694@empresa.com,2024-12-09,vacaciones,10,4
695,Ana,Morales Martinez,96945394,asesor_servicio,3497528344,agente695@empresa.com,2023-12-06,activo,4,2
696,Luisa,Rojas Diaz,26894962,asesor_comercial,3347541363,agente696@empresa.com,2025-08-05,activo,10,4
697,Miguel,Rojas Rojas,59727458,asesor_comercial,3488382045,agente697@empresa.com,2022-11-12,inactivo,7,3
698,Yuliana,Ortiz Martinez,39791676,asesor_comercial,3959832274,agente698@empresa.com,2022-10-05,activo,10,4
699,Natalia,Sanchez Cardona,90381982,asesor_servicio,3859287124,agente699@empresa.com,2023-10-15,inactivo,6,2
700,Ana,Bedoya Restrepo,72719293,asesor_servicio,3469669096,agente700@empresa.com,2023-03-31,activo,4,2
701,Juan,Mejia Sanchez,92230464,asesor_servicio,3346958532,agente701@empresa.com,2023-07-19,vacaciones,5,2
702,Manuela,Hernandez Castano,93905271,asesor_comercial,3025385192,agente702@empresa.com,2026-01-04,activo,7,3
703,Mateo,Bedoya Jimenez,61308590,asesor_comercial,3512799223,agente703@empresa.com,2021-07-17,inactivo,9,4
704,Sara,Arango Quintero,78798349,asesor_comercial,3896109754,agente704@empresa.com,2021-06-27,vacaciones,8,3
705,Laura,Castano Restrepo,99366655,asesor_servicio,3351368457,agente705@empresa.com,2022-11-24,activo,2,1
706,Miguel,Diaz Gomez,28565793,asesor_servicio,3454958762,agente706@empresa.com,2022-10-05,inactivo,6,2
707,Carolina,Rojas Torres,77691636,asesor_servicio,3481725753,agente707@empresa.com,2026-05-10,activo,12,5
708,Isabella,Cardona Ramirez,87604377,asesor_servicio,3734299443,agente708@empresa.com,2021-10-12,activo,1,1
709,Mateo,Diaz Lopez,29614341,asesor_servicio,3056730925,agente709@empresa.com,2026-04-11,activo,11,5
710,Paola,Giraldo Cardona,77071915,asesor_servicio,3457021880,agente710@empresa.com,2022-12-11,activo,2,1
711,Natalia,Jimenez Garcia,11591772,asesor_comercial,3916181808,agente711@empresa.com,2022-11-13,activo,10,4
712,Sebastian,Restrepo Bedoya,79461616,asesor_servicio,3622472991,agente712@empresa.com,2022-11-02,activo,6,2
713,Diana,Sanchez Vargas,35401753,asesor_servicio,3775389415,agente713@empresa.com,2025-05-15,activo,12,5
714,Andres,Morales Bedoya,77990654,asesor_comercial,3551240327,agente714@empresa.com,2022-10-14,activo,10,4
715,Paula,Molina Mejia,16350683,asesor_servicio,3418328096,agente715@empresa.com,2025-11-07,activo,3,1
716,Camilo,Diaz Restrepo,12774905,asesor_servicio,3374306628,agente716@empresa.com,2023-03-07,activo,2,1
717,Carlos,Vargas Restrepo,57339422,asesor_comercial,3607987430,agente717@empresa.com,2025-08-02,activo,9,4
718,David,Ramirez Diaz,48115803,asesor_servicio,3383216602,agente718@empresa.com,2022-02-13,vacaciones,2,1
719,Maria,Rodriguez Mejia,64557050,asesor_servicio,3228083064,agente719@empresa.com,2024-03-10,activo,1,1
720,Tatiana,Agudelo Lopez,62039404,asesor_comercial,3174615245,agente720@empresa.com,2021-09-20,activo,7,3
